Extractants_count,SMILES_canonical,Extractant_conc_M,Solvent_A,Solvent_B,Volume_fraction_A,Volume_fraction_B,Metal,Metal_conc_mM,Acid_type,Acid_conc_M,Temperature_K,,Log_D
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,kerosene,1-octanol,0.6,0.4,Yb(III),3,HNO3,2.991304348,298.15,,3.016666667
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,kerosene,1-octanol,0.6,0.4,Yb(III),3,HNO3,3.994202899,298.15,,3.166666667
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,kerosene,1-octanol,0.6,0.4,Yb(III),3,HNO3,4.991304348,298.15,,3.161111111
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,kerosene,1-octanol,0.6,0.4,Yb(III),3,HNO3,5.994202899,298.15,,3.155555556
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,0.498550725,298.15,,1
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,1.002898551,298.15,,1.827777778
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,2,298.15,,2.883333333
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,2.997101449,298.15,,3.133333333
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,3.994202899,298.15,,3.211111111
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,4.997101449,298.15,,3.211111111
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,5.988405797,298.15,,3.2
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.012012684,kerosene,1-octanol,0.6,0.4,La(III),3,HNO3,3,298.15,,-0.559363525
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024024393,kerosene,1-octanol,0.6,0.4,La(III),3,HNO3,3,298.15,,-0.036107711
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.047897733,kerosene,1-octanol,0.6,0.4,La(III),3,HNO3,3,298.15,,0.624847001
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.071968567,kerosene,1-octanol,0.6,0.4,La(III),3,HNO3,3,298.15,,1.082007344
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.119816102,kerosene,1-octanol,0.6,0.4,La(III),3,HNO3,3,298.15,,1.395960832
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.011975405,kerosene,1-octanol,0.6,0.4,Ce(III),3,HNO3,3,298.15,,-0.454712362
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.023949838,kerosene,1-octanol,0.6,0.4,Ce(III),3,HNO3,3,298.15,,0.189718482
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.048046836,kerosene,1-octanol,0.6,0.4,Ce(III),3,HNO3,3,298.15,,0.894736842
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.071968567,kerosene,1-octanol,0.6,0.4,Ce(III),3,HNO3,3,298.15,,1.357405141
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.119816102,kerosene,1-octanol,0.6,0.4,Ce(III),3,HNO3,3,298.15,,1.610771114
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.012012684,kerosene,1-octanol,0.6,0.4,Pr(III),3,HNO3,3,298.15,,-0.272949816
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024024393,kerosene,1-octanol,0.6,0.4,Pr(III),3,HNO3,3,298.15,,0.487148103
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.047897733,kerosene,1-octanol,0.6,0.4,Pr(III),3,HNO3,3,298.15,,1.214198286
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.071968567,kerosene,1-octanol,0.6,0.4,Pr(III),3,HNO3,3,298.15,,1.357405141
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.119816102,kerosene,1-octanol,0.6,0.4,Pr(III),3,HNO3,3,298.15,,1.875152999
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.012012684,kerosene,1-octanol,0.6,0.4,Nd(III),3,HNO3,3,298.15,,-0.239902081
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024024393,kerosene,1-octanol,0.6,0.4,Nd(III),3,HNO3,3,298.15,,0.795593635
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.048046836,kerosene,1-octanol,0.6,0.4,Nd(III),3,HNO3,3,298.15,,1.638310894
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.071968567,kerosene,1-octanol,0.6,0.4,Nd(III),3,HNO3,3,298.15,,2.348837209
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.119816102,kerosene,1-octanol,0.6,0.4,Nd(III),3,HNO3,3,298.15,,2.789473684
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.01196875,kerosene,1-octanol,0.6,0.4,Sm(III),3,HNO3,3,298.15,,1.211111111
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.023925542,kerosene,1-octanol,0.6,0.4,Sm(III),3,HNO3,3,298.15,,2.011111111
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.048006585,kerosene,1-octanol,0.6,0.4,Sm(III),3,HNO3,3,298.15,,2.977777778
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.071930084,kerosene,1-octanol,0.6,0.4,Sm(III),3,HNO3,3,298.15,,3.433333333
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.119687496,kerosene,1-octanol,0.6,0.4,Sm(III),3,HNO3,3,298.15,,3.944444444
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.01196875,kerosene,1-octanol,0.6,0.4,Eu(III),3,HNO3,3,298.15,,0.616666667
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.023925542,kerosene,1-octanol,0.6,0.4,Eu(III),3,HNO3,3,298.15,,1.711111111
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.047827182,kerosene,1-octanol,0.6,0.4,Eu(III),3,HNO3,3,298.15,,2.594444444
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.071930084,kerosene,1-octanol,0.6,0.4,Eu(III),3,HNO3,3,298.15,,2.944444444
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.119687496,kerosene,1-octanol,0.6,0.4,Eu(III),3,HNO3,3,298.15,,3.538888889
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.01196875,kerosene,1-octanol,0.6,0.4,Gd(III),3,HNO3,3,298.15,,0.755555556
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.023925542,kerosene,1-octanol,0.6,0.4,Gd(III),3,HNO3,3,298.15,,1.855555556
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.048006585,kerosene,1-octanol,0.6,0.4,Gd(III),3,HNO3,3,298.15,,2.661111111
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.071930084,kerosene,1-octanol,0.6,0.4,Gd(III),3,HNO3,3,298.15,,3.1
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.119687496,kerosene,1-octanol,0.6,0.4,Gd(III),3,HNO3,3,298.15,,3.527777778
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.01196875,kerosene,1-octanol,0.6,0.4,Tb(III),3,HNO3,3,298.15,,0.911111111
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.023925542,kerosene,1-octanol,0.6,0.4,Tb(III),3,HNO3,3,298.15,,1.966666667
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.047827182,kerosene,1-octanol,0.6,0.4,Tb(III),3,HNO3,3,298.15,,2.744444444
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.071930084,kerosene,1-octanol,0.6,0.4,Tb(III),3,HNO3,3,298.15,,3.255555556
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.119687496,kerosene,1-octanol,0.6,0.4,Tb(III),3,HNO3,3,298.15,,3.611111111
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.01196875,kerosene,1-octanol,0.6,0.4,Dy(III),3,HNO3,3,298.15,,1.211111111
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.023925542,kerosene,1-octanol,0.6,0.4,Dy(III),3,HNO3,3,298.15,,2.011111111
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.048006585,kerosene,1-octanol,0.6,0.4,Dy(III),3,HNO3,3,298.15,,2.977777778
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.071930084,kerosene,1-octanol,0.6,0.4,Dy(III),3,HNO3,3,298.15,,3.433333333
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.119687496,kerosene,1-octanol,0.6,0.4,Dy(III),3,HNO3,3,298.15,,3.944444444
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.012031887,kerosene,1-octanol,0.6,0.4,Ho(III),3,HNO3,3,298.15,,0.952088452
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.023934406,kerosene,1-octanol,0.6,0.4,Ho(III),3,HNO3,3,298.15,,2.195331695
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.048163443,kerosene,1-octanol,0.6,0.4,Ho(III),3,HNO3,3,298.15,,3.020884521
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.072098479,kerosene,1-octanol,0.6,0.4,Ho(III),3,HNO3,3,298.15,,3.625307125
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.120186855,kerosene,1-octanol,0.6,0.4,Ho(III),3,HNO3,3,298.15,,4.067567568
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.011985746,kerosene,1-octanol,0.6,0.4,Er(III),3,HNO3,3,298.15,,1.256756757
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024026544,kerosene,1-octanol,0.6,0.4,Er(III),3,HNO3,3,298.15,,2.352579853
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.047978743,kerosene,1-octanol,0.6,0.4,Er(III),3,HNO3,3,298.15,,2.873464373
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.072098479,kerosene,1-octanol,0.6,0.4,Er(III),3,HNO3,3,298.15,,3.733415233
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.120186855,kerosene,1-octanol,0.6,0.4,Er(III),3,HNO3,3,298.15,,4.146191646
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.012031887,kerosene,1-octanol,0.6,0.4,Tm(III),3,HNO3,3,298.15,,1.143734644
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024026544,kerosene,1-octanol,0.6,0.4,Tm(III),3,HNO3,3,298.15,,2.485257985
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.047978743,kerosene,1-octanol,0.6,0.4,Tm(III),3,HNO3,3,298.15,,3.345208845
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.072098479,kerosene,1-octanol,0.6,0.4,Tm(III),3,HNO3,3,298.15,,3.93980344
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.120186855,kerosene,1-octanol,0.6,0.4,Tm(III),3,HNO3,3,298.15,,4.156019656
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.011985746,kerosene,1-octanol,0.6,0.4,Yb(III),3,HNO3,3,298.15,,1.266584767
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024026544,kerosene,1-octanol,0.6,0.4,Yb(III),3,HNO3,3,298.15,,2.485257985
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.048163443,kerosene,1-octanol,0.6,0.4,Yb(III),3,HNO3,3,298.15,,3.119164619
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.071821993,kerosene,1-octanol,0.6,0.4,Yb(III),3,HNO3,3,298.15,,3.733415233
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.120649528,kerosene,1-octanol,0.6,0.4,Yb(III),3,HNO3,3,298.15,,4.214987715
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.011985746,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,3,298.15,,1.266584767
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.024026544,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,3,298.15,,2.495085995
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.047794752,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,3,298.15,,3.345208845
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.072098479,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,3,298.15,,3.998771499
1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.120649528,kerosene,1-octanol,0.6,0.4,Lu(III),3,HNO3,3,298.15,,4.195331695
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1,295.15,,1.783166904
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1,295.15,,0.804564907
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1,295.15,,0.305278174
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1,295.15,,1.62339515
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1,295.15,,0.634807418
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1,295.15,,0.155492154
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1,295.15,,0.395149786
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.1,n-octane,1-octanol,0.95,0.05,Eu(III),10,HNO3,0.985,295.15,,2.014804845
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.1,n-octane,1-octanol,0.95,0.05,Eu(III),10,HNO3,0.985,295.15,,2.542395693
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.1,n-octane,1-octanol,0.95,0.05,Eu(III),10,HNO3,0.985,295.15,,2.585464334
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.1,n-octane,1-octanol,0.95,0.05,Eu(III),10,HNO3,0.985,295.15,,2.655450875
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.1,n-octane,1-octanol,0.95,0.05,Eu(III),10,HNO3,0.985,295.15,,2.601615074
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.1,n-octane,1-octanol,0.95,0.05,Eu(III),10,HNO3,0.985,295.15,,2.472409152
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.985,295.15,,0.828410689
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.985,295.15,,0.749648383
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.985,295.15,,0.811533052
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.985,295.15,,0.811533052
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.985,295.15,,0.755274262
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.985,295.15,,0.755274262
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.009533876,295.15,,-0.388957055
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.024321045,295.15,,0.306748466
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.097752603,295.15,,1.191411043
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.488700123,295.15,,2.97791411
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.957731629,295.15,,3.132515337
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.009620955,295.15,,-0.861349693
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.024321045,295.15,,-0.775460123
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.097752603,295.15,,-0.105521472
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.488700123,295.15,,1.86993865
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.957731629,295.15,,2.299386503
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.92881784,295.15,,3.441717791
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,3.011451777,295.15,,3.304294479
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.009620955,295.15,,-0.835582822
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.024321045,295.15,,-0.981595092
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.097752603,295.15,,-0.474846626
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.488700123,295.15,,-0.002453988
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.957731629,295.15,,2.058895706
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.92881784,295.15,,3.510429448
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,3.011451777,295.15,,3.493251534
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.004999479,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,0.85730725
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,1.789413119
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.020002085,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,2.735327963
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.04000834,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,3.584579977
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,0.794238683
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,0.02,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,1.847736626
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,0.04,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,2.810699588
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,0.08,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,3.559670782
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,0.0054,n-octane,1-octanol,0.9,0.1,Eu(III),0.01,HNO3,1.004,295.15,,-0.589041096
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,0.0105,n-octane,1-octanol,0.9,0.1,Eu(III),0.01,HNO3,1.004,295.15,,0.212328767
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,0.0205,n-octane,1-octanol,0.9,0.1,Eu(III),0.01,HNO3,1.004,295.15,,1.157534247
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,0.0412,n-octane,1-octanol,0.9,0.1,Eu(III),0.01,HNO3,1.004,295.15,,2.130136986
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,0.707428571
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,1.619428571
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.02,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,2.689142857
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.04,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,3.518857143
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,0.62962963
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.04,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,2.514403292
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.07,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,3.205761317
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.1,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.004,295.15,,3.46090535
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.0056,n-octane,1-octanol,0.9,0.1,Eu(III),0.01,HNO3,1.004,295.15,,-0.62962963
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.0097,n-octane,1-octanol,0.9,0.1,Eu(III),0.01,HNO3,1.004,295.15,,0.102880658
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.0199,n-octane,1-octanol,0.9,0.1,Eu(III),0.01,HNO3,1.004,295.15,,1.098765432
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.0389,n-octane,1-octanol,0.9,0.1,Eu(III),0.01,HNO3,1.004,295.15,,2.193415638
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.005,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.003,295.15,,-0.487437186
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.01,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.003,295.15,,0.394472362
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.02,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.003,295.15,,1.283919598
1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.04,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1.003,295.15,,2.150753769
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.05,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.01,295.15,,-0.026872146
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.05,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.1,295.15,,1.204119983
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,0.05,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,1,295.15,,3
1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,0.05,n-octane,1-octanol,0.95,0.05,Eu(III),0.01,HNO3,0.01,295.15,,0.008600172
